"year","week","country","deaths","is2020"
2011,39,"Austria",1349,FALSE
2011,40,"Austria",1392,FALSE
2011,41,"Austria",1440,FALSE
2011,42,"Austria",1447,FALSE
2011,43,"Austria",1465,FALSE
2011,44,"Austria",1476,FALSE
2011,45,"Austria",1419,FALSE
2011,46,"Austria",1504,FALSE
2011,47,"Austria",1564,FALSE
2011,48,"Austria",1536,FALSE
2011,49,"Austria",1533,FALSE
2011,50,"Austria",1576,FALSE
2011,51,"Austria",1581,FALSE
2011,52,"Austria",1606,FALSE
2012,1,"Austria",1574,FALSE
2012,2,"Austria",1563,FALSE
2012,3,"Austria",1586,FALSE
2012,4,"Austria",1595,FALSE
2012,5,"Austria",1545,FALSE
2012,6,"Austria",1760,FALSE
2012,7,"Austria",1895,FALSE
2012,8,"Austria",1796,FALSE
2012,9,"Austria",1805,FALSE
2012,10,"Austria",1762,FALSE
2012,11,"Austria",1763,FALSE
2012,12,"Austria",1650,FALSE
2012,13,"Austria",1653,FALSE
2012,14,"Austria",1508,FALSE
2012,15,"Austria",1499,FALSE
2012,16,"Austria",1499,FALSE
2012,17,"Austria",1525,FALSE
2012,18,"Austria",1516,FALSE
2012,19,"Austria",1437,FALSE
2012,20,"Austria",1450,FALSE
2012,21,"Austria",1457,FALSE
2012,22,"Austria",1379,FALSE
2012,23,"Austria",1419,FALSE
2012,24,"Austria",1344,FALSE
2012,25,"Austria",1557,FALSE
2012,26,"Austria",1470,FALSE
2012,27,"Austria",1570,FALSE
2012,28,"Austria",1337,FALSE
2012,29,"Austria",1353,FALSE
2012,30,"Austria",1442,FALSE
2012,31,"Austria",1394,FALSE
2012,32,"Austria",1313,FALSE
2012,33,"Austria",1337,FALSE
2012,34,"Austria",1507,FALSE
2012,35,"Austria",1311,FALSE
2012,36,"Austria",1385,FALSE
2012,37,"Austria",1401,FALSE
2012,38,"Austria",1399,FALSE
2012,39,"Austria",1488,FALSE
2012,40,"Austria",1425,FALSE
2012,41,"Austria",1436,FALSE
2012,42,"Austria",1512,FALSE
2012,43,"Austria",1487,FALSE
2012,44,"Austria",1543,FALSE
2012,45,"Austria",1498,FALSE
2012,46,"Austria",1485,FALSE
2012,47,"Austria",1515,FALSE
2012,48,"Austria",1456,FALSE
2012,49,"Austria",1524,FALSE
2012,50,"Austria",1678,FALSE
2012,51,"Austria",1594,FALSE
2012,52,"Austria",1599,FALSE
2013,1,"Austria",1637,FALSE
2013,2,"Austria",1659,FALSE
2013,3,"Austria",1612,FALSE
2013,4,"Austria",1584,FALSE
2013,5,"Austria",1752,FALSE
2013,6,"Austria",1748,FALSE
2013,7,"Austria",1815,FALSE
2013,8,"Austria",1711,FALSE
2013,9,"Austria",1668,FALSE
2013,10,"Austria",1729,FALSE
2013,11,"Austria",1690,FALSE
2013,12,"Austria",1684,FALSE
2013,13,"Austria",1650,FALSE
2013,14,"Austria",1611,FALSE
2013,15,"Austria",1627,FALSE
2013,16,"Austria",1569,FALSE
2013,17,"Austria",1532,FALSE
2013,18,"Austria",1407,FALSE
2013,19,"Austria",1432,FALSE
2013,20,"Austria",1443,FALSE
2013,21,"Austria",1398,FALSE
2013,22,"Austria",1477,FALSE
2013,23,"Austria",1460,FALSE
2013,24,"Austria",1435,FALSE
2013,25,"Austria",1631,FALSE
2013,26,"Austria",1358,FALSE
2013,27,"Austria",1426,FALSE
2013,28,"Austria",1369,FALSE
2013,29,"Austria",1422,FALSE
2013,30,"Austria",1542,FALSE
2013,31,"Austria",1605,FALSE
2013,32,"Austria",1634,FALSE
2013,33,"Austria",1390,FALSE
2013,34,"Austria",1359,FALSE
2013,35,"Austria",1324,FALSE
2013,36,"Austria",1481,FALSE
2013,37,"Austria",1365,FALSE
2013,38,"Austria",1446,FALSE
2013,39,"Austria",1381,FALSE
2013,40,"Austria",1418,FALSE
2013,41,"Austria",1506,FALSE
2013,42,"Austria",1437,FALSE
2013,43,"Austria",1474,FALSE
2013,44,"Austria",1407,FALSE
2013,45,"Austria",1457,FALSE
2013,46,"Austria",1467,FALSE
2013,47,"Austria",1490,FALSE
2013,48,"Austria",1463,FALSE
2013,49,"Austria",1529,FALSE
2013,50,"Austria",1524,FALSE
2013,51,"Austria",1504,FALSE
2013,52,"Austria",1537,FALSE
2014,1,"Austria",1549,FALSE
2014,2,"Austria",1543,FALSE
2014,3,"Austria",1578,FALSE
2014,4,"Austria",1463,FALSE
2014,5,"Austria",1574,FALSE
2014,6,"Austria",1677,FALSE
2014,7,"Austria",1671,FALSE
2014,8,"Austria",1600,FALSE
2014,9,"Austria",1623,FALSE
2014,10,"Austria",1564,FALSE
2014,11,"Austria",1647,FALSE
2014,12,"Austria",1607,FALSE
2014,13,"Austria",1492,FALSE
2014,14,"Austria",1590,FALSE
2014,15,"Austria",1497,FALSE
2014,16,"Austria",1538,FALSE
2014,17,"Austria",1476,FALSE
2014,18,"Austria",1536,FALSE
2014,19,"Austria",1539,FALSE
2014,20,"Austria",1405,FALSE
2014,21,"Austria",1515,FALSE
2014,22,"Austria",1442,FALSE
2014,23,"Austria",1407,FALSE
2014,24,"Austria",1476,FALSE
2014,25,"Austria",1440,FALSE
2014,26,"Austria",1503,FALSE
2014,27,"Austria",1398,FALSE
2014,28,"Austria",1391,FALSE
2014,29,"Austria",1438,FALSE
2014,30,"Austria",1427,FALSE
2014,31,"Austria",1326,FALSE
2014,32,"Austria",1404,FALSE
2014,33,"Austria",1331,FALSE
2014,34,"Austria",1381,FALSE
2014,35,"Austria",1416,FALSE
2014,36,"Austria",1446,FALSE
2014,37,"Austria",1392,FALSE
2014,38,"Austria",1454,FALSE
2014,39,"Austria",1407,FALSE
2014,40,"Austria",1473,FALSE
2014,41,"Austria",1478,FALSE
2014,42,"Austria",1449,FALSE
2014,43,"Austria",1476,FALSE
2014,44,"Austria",1457,FALSE
2014,45,"Austria",1567,FALSE
